"# Raw surface EMG excerpt, Santuz et al. 2021, CC BY 4.0"
# source,https://doi.org/10.5281/zenodo.5171823
# trial,ID0001_M_YOUNG_TW_01
# sampling_rate_hz,1000
# units,millivolt
# touchdown_s,0.6990;1.7410;2.7830;3.8240;4.8830;5.9240;6.9580;7.9990
# regenerate,python scripts/extract_emg_demo.py
time_s,ta_mv,gm_mv,rf_mv
2.09600,-0.019289,-0.192680,-0.005204
2.09700,-0.027060,0.067488,0.014224
2.09800,-0.001480,-0.079838,0.010014
2.09900,-0.003747,-0.341140,0.014709
2.10000,-0.005042,-0.269258,-0.000833
2.10100,0.002891,-0.349396,0.033975
2.10200,-0.008927,0.099220,0.018433
2.10300,0.008234,0.504771,0.010500
2.10400,-0.002937,0.086430,0.000463
2.10500,-0.018479,0.076878,0.006938
2.10600,-0.020260,0.285725,0.002243
2.10700,0.004024,0.110876,-0.003423
2.10800,0.002891,0.046927,-0.008766
2.10900,0.020538,0.047898,0.000948
2.11000,0.022642,0.053241,-0.011680
2.11100,0.010662,-0.108980,0.001758
2.11200,0.015357,-0.145892,-0.006823
2.11300,-0.008927,0.062955,0.014548
2.11400,-0.015241,0.131761,0.011795
2.11500,0.005805,0.145360,0.014871
2.11600,-0.005528,0.245898,0.010500
2.11700,0.003862,0.116866,-0.018803
2.11800,0.005805,-0.094733,0.003539
2.11900,0.008719,-0.043897,-0.002290
2.12000,-0.008442,-0.057335,0.000624
2.12100,-0.030784,-0.007470,-0.010223
2.12200,0.015519,-0.122093,-0.003909
2.12300,0.004672,-0.248535,-0.005204
2.12400,-0.039688,-0.223603,-0.000995
2.12500,-0.051506,0.063602,0.004510
2.12600,-0.036450,0.268402,0.013090
2.12700,-0.003261,0.101162,0.005481
2.12800,0.019566,-0.074172,0.016652
2.12900,0.037537,-0.160139,0.018433
2.13000,0.025233,-0.235745,0.008557
2.13100,-0.007632,-0.376757,0.007910
2.13200,-0.037098,-0.093438,0.005643
2.13300,-0.028679,0.241041,0.001920
2.13400,0.013900,0.208176,0.002891
2.13500,0.015357,0.243146,0.000786
2.13600,0.011310,0.065869,0.009853
2.13700,0.000463,-0.124360,-0.007147
2.13800,0.011795,0.026204,0.001272
2.13900,0.002567,0.031061,-0.005204
2.14000,-0.012975,0.248488,0.013252
2.14100,-0.011842,-0.116103,0.011795
2.14200,0.006129,-0.753168,0.001110
2.14300,0.000624,-0.810641,0.006776
2.14400,-0.020908,-0.641782,0.017947
2.14500,-0.048916,0.280706,0.004672
2.14600,-0.018479,0.969577,0.008557
2.14700,0.022966,0.537474,-0.008766
2.14800,0.021185,0.374120,-0.002452
2.14900,0.019890,0.343522,-0.024146
2.15000,0.014871,0.134351,-0.047783
2.15100,0.026528,0.055345,-0.052963
2.15200,0.014709,-0.257601,-0.027222
2.15300,0.009043,-0.317503,-0.017022
2.15400,-0.029974,-0.300180,0.004348
2.15500,-0.036288,0.111686,0.001434
2.15600,-0.023174,0.352588,0.037375
2.15700,-0.003747,0.125285,0.022319
2.15800,0.005158,0.254964,0.011471
2.15900,-0.012327,0.091610,0.025880
2.16000,0.021671,-0.086962,0.014224
2.16100,0.004996,0.066678,0.004024
2.16200,0.032356,-0.030784,0.013090
2.16300,0.010014,-0.001156,0.002081
2.16400,-0.008604,-0.069963,0.006129
2.16500,-0.007147,-0.039526,-0.006175
2.16600,0.007262,-0.033050,0.001110
2.16700,0.014709,-0.008766,-0.003261
2.16800,0.009205,-0.001318,-0.003585
2.16900,0.013414,-0.213565,0.001272
2.17000,0.010986,-0.184909,0.003700
2.17100,-0.007794,-0.197537,0.011957
2.17200,-0.029812,-0.102666,0.004024
2.17300,-0.021879,-0.030460,-0.001804
2.17400,-0.009737,-0.225060,0.001272
2.17500,0.026690,-0.266829,0.005481
2.17600,0.011633,-0.265210,0.000948
2.17700,-0.018318,-0.362348,0.009529
2.17800,-0.040335,0.047251,-0.007147
2.17900,-0.042440,0.178063,0.000786
2.18000,-0.026089,0.283944,0.007100
2.18100,-0.004556,0.506714,-0.007794
2.18200,-0.012489,0.088858,-0.000347
2.18300,-0.003099,-0.088419,-0.002775
2.18400,-0.002290,-0.243192,-0.002452
2.18500,-0.005366,0.226956,-0.007309
2.18600,0.004510,0.392414,0.003215
2.18700,0.002729,0.067973,-0.008280
2.18800,0.033004,0.095172,0.006776
2.18900,0.035594,0.147627,-0.007309
2.19000,0.037699,0.064088,0.001758
2.19100,0.020862,-0.052478,0.013900
2.19200,-0.013299,-0.069963,-0.002290
2.19300,-0.049240,-0.123874,-0.002937
2.19400,-0.030136,-0.108818,0.002567
2.19500,-0.008280,-0.049240,0.009043
2.19600,0.007262,0.232946,0.005967
2.19700,0.026690,0.181139,-0.000347
2.19800,-0.008118,-0.025279,0.009205
2.19900,-0.015403,-0.024308,0.003377
2.20000,-0.035155,-0.070610,0.006615
2.20100,-0.022689,-0.013299,0.012119
2.20200,0.002243,0.013738,-0.015565
2.20300,0.006129,-0.019936,0.013576
2.20400,0.017624,-0.059439,0.031385
2.20500,0.013738,-0.030945,0.004834
2.20600,0.023776,0.021995,-0.036288
2.20700,0.025880,-0.001966,-0.050859
2.20800,0.019081,-0.004394,-0.054420
2.20900,0.015843,-0.037098,-0.037098
2.21000,-0.017670,-0.035317,-0.034993
2.21100,-0.030784,-0.012165,-0.014108
2.21200,-0.025927,-0.044707,-0.018965
2.21300,-0.027384,-0.037259,0.003700
2.21400,-0.035640,-0.035317,-0.004071
2.21500,-0.008927,-0.018803,0.006129
2.21600,0.001758,-0.010223,0.022642
2.21700,-0.014108,0.007424,0.073640
2.21800,-0.027708,0.006453,0.103591
2.21900,-0.012327,-0.055878,0.060041
2.22000,0.023776,-0.075953,0.021509
2.22100,0.009691,-0.056687,-0.019127
2.22200,-0.013946,-0.003261,-0.020260
2.22300,-0.000671,0.098896,-0.035479
2.22400,-0.009413,0.103591,-0.024631
2.22500,-0.012813,0.027499,-0.018479
2.22600,0.002729,-0.022365,-0.015241
2.22700,0.027175,-0.086314,-0.003585
2.22800,0.030737,-0.142654,-0.012165
2.22900,0.009205,-0.069963,-0.012813
2.23000,0.002405,0.089991,-0.067372
2.23100,0.000624,0.080116,-0.074658
2.23200,-0.024631,-0.013623,-0.026412
2.23300,-0.025927,-0.026250,0.041584
2.23400,-0.023013,-0.010870,0.057612
2.23500,-0.015565,-0.012975,0.015357
2.23600,0.022157,0.008395,0.013252
2.23700,0.038023,0.011310,0.013414
2.23800,0.055831,-0.008927,0.004186
2.23900,0.039965,-0.045516,-0.047297
2.24000,-0.010870,-0.083076,-0.056363
2.24100,-0.041954,-0.057173,-0.060411
2.24200,-0.013461,0.010986,-0.040335
2.24300,-0.010870,0.010338,-0.007632
2.24400,-0.018803,-0.008927,0.034785
2.24500,0.001596,-0.006337,0.039803
2.24600,-0.001804,0.008072,0.053403
2.24700,0.000948,0.033975,0.054212
2.24800,-0.007632,-0.000833,0.030252
2.24900,0.008719,-0.005366,0.019404
2.25000,0.004672,0.000463,0.000301
2.25100,0.017785,0.048384,-0.029326
2.25200,0.026690,0.072345,-0.021070
2.25300,-0.000833,-0.008766,-0.030136
2.25400,-0.002128,-0.088904,-0.001480
2.25500,-0.028193,-0.031755,0.005158
2.25600,-0.030945,-0.001318,0.011310
2.25700,0.010338,-0.043088,0.023614
2.25800,-0.008442,0.028309,0.028633
2.25900,0.028471,0.091772,0.038023
2.26000,0.005805,0.039318,0.033328
2.26100,-0.015080,-0.003261,0.008557
2.26200,-0.005851,-0.033860,-0.001318
2.26300,-0.005366,-0.034507,0.004996
2.26400,0.001434,-0.012165,0.010338
2.26500,-0.002452,-0.007794,0.009043
2.26600,0.032194,0.000948,0.010662
2.26700,0.015033,-0.002775,0.004510
2.26800,0.018271,-0.008604,0.011471
2.26900,-0.014756,-0.014108,0.010500
2.27000,-0.002775,-0.008118,0.003539
2.27100,0.005319,0.006453,0.015357
2.27200,-0.001480,-0.002290,0.002081
2.27300,0.022157,-0.002290,-0.000185
2.27400,0.003215,-0.000023,-0.003423
2.27500,0.005805,0.037861,-0.004718
2.27600,-0.000671,0.025395,-0.008280
2.27700,0.015681,0.006938,-0.003099
2.27800,0.001434,0.006776,-0.007956
2.27900,0.009529,0.009043,-0.005042
2.28000,-0.002290,0.003862,-0.000671
2.28100,0.002567,0.017138,-0.011356
2.28200,0.013576,0.017300,0.003862
2.28300,-0.004556,0.014386,-0.018156
2.28400,0.002081,0.011148,-0.010385
2.28500,0.008881,0.010176,-0.018156
2.28600,0.012605,0.000301,-0.015403
2.28700,-0.002614,0.000301,-0.016213
2.28800,0.011471,0.000624,-0.011194
2.28900,0.008072,0.012443,-0.016375
2.29000,0.004186,-0.003099,-0.009737
2.29100,0.023614,0.001920,0.002081
2.29200,-0.002775,-0.003585,-0.025603
2.29300,-0.001966,-0.007956,-0.012813
2.29400,0.001596,-0.004880,-0.016213
2.29500,-0.000185,-0.004233,-0.013137
2.29600,-0.018803,-0.007632,0.004834
2.29700,0.003862,0.003215,0.014224
2.29800,-0.008927,-0.005528,0.004996
2.29900,-0.003099,0.000139,0.008395
2.30000,0.006776,0.012929,0.010824
2.30100,-0.006661,-0.001156,0.013576
2.30200,-0.005528,0.000463,0.009691
2.30300,0.000948,0.003377,0.005643
2.30400,0.017624,0.001272,0.000624
2.30500,0.009043,-0.003909,0.001110
2.30600,0.013738,-0.008604,0.000139
2.30700,0.003215,-0.010061,0.003377
2.30800,0.000786,-0.003099,-0.024146
2.30900,-0.003585,0.000786,-0.020908
2.31000,-0.001966,0.004348,-0.035964
2.31100,-0.004071,-0.005366,-0.041307
2.31200,-0.006823,-0.005528,-0.008442
2.31300,-0.010061,0.003215,0.026042
2.31400,-0.012651,0.008072,0.083030
2.31500,0.006615,0.010662,0.033975
2.31600,-0.016860,0.000624,-0.022041
2.31700,-0.002452,0.000624,-0.085828
2.31800,-0.009089,-0.002614,-0.132779
2.31900,-0.006499,0.005805,-0.174548
2.32000,0.004348,-0.005851,-0.130026
2.32100,-0.001642,-0.009251,-0.061058
2.32200,0.007748,-0.002452,-0.000185
2.32300,-0.008927,0.013252,0.112981
2.32400,-0.005042,-0.004071,0.183082
2.32500,0.009367,0.003862,0.114762
2.32600,0.014548,0.000624,0.075583
2.32700,0.005158,-0.000347,0.047574
2.32800,0.019404,-0.005204,0.056641
2.32900,0.003377,0.001596,0.084487
2.33000,-0.010223,-0.006175,0.086592
2.33100,0.000301,-0.003585,0.032518
2.33200,0.010824,-0.000671,-0.032241
2.33300,-0.018479,-0.006823,-0.055068
2.33400,0.013900,0.000786,-0.025603
2.33500,-0.015241,0.010824,-0.036288
2.33600,-0.013137,0.006291,-0.028517
2.33700,-0.006337,-0.009089,-0.116265
2.33800,-0.013623,0.000139,-0.148321
2.33900,0.016166,0.002891,-0.132131
2.34000,-0.001318,-0.000347,-0.113351
2.34100,0.006129,-0.005042,-0.039688
2.34200,0.001110,-0.005204,-0.043088
2.34300,0.018433,0.005805,-0.042602
2.34400,0.012281,-0.000833,-0.014432
2.34500,0.011471,-0.001156,0.023776
2.34600,0.016166,-0.017508,0.052917
2.34700,0.022480,-0.006823,0.074773
2.34800,0.000786,-0.004394,0.090963
2.34900,0.013090,-0.008280,0.093229
2.35000,0.008072,0.006615,0.078821
2.35100,0.000786,-0.005851,0.033489
2.35200,-0.011194,-0.007470,0.032842
2.35300,-0.008766,0.003700,0.039965
2.35400,-0.012004,0.001758,0.030090
2.35500,-0.011518,0.000948,0.039642
2.35600,0.002567,-0.004880,0.047413
2.35700,-0.001966,0.003862,0.061821
2.35800,-0.005042,0.010014,0.063440
2.35900,-0.060734,-0.007956,0.061174
2.36000,-0.061868,0.003539,0.050165
2.36100,-0.032241,0.005643,0.029766
2.36200,-0.007470,-0.000347,0.016976
2.36300,-0.034507,0.003053,-0.033698
2.36400,0.018271,-0.005204,-0.098456
2.36500,0.068459,0.001596,-0.132779
2.36600,0.104724,0.004510,-0.064782
2.36700,0.209309,0.006938,-0.014594
2.36800,0.191339,0.019890,0.026690
2.36900,0.012281,0.016328,0.038994
2.37000,-0.049240,0.016005,0.071859
2.37100,0.003700,0.015195,0.057126
2.37200,-0.033536,0.020538,0.026042
2.37300,-0.078219,0.005481,0.008557
2.37400,-0.091333,-0.003909,-0.020260
2.37500,-0.010385,0.003215,-0.064944
2.37600,0.016166,-0.008280,-0.069963
2.37700,0.028471,-0.013623,-0.102990
2.37800,0.044498,0.000301,-0.094895
2.37900,-0.015565,-0.006661,-0.023174
2.38000,0.020700,-0.005204,0.020376
2.38100,0.031870,-0.008118,0.086592
2.38200,-0.069315,0.005481,0.098734
2.38300,-0.138283,0.006453,0.103267
2.38400,-0.084371,0.010986,0.083030
2.38500,-0.098133,0.011957,0.069107
2.38600,-0.057820,0.009367,0.014224
2.38700,0.070078,0.003215,-0.019775
2.38800,-0.061544,0.010338,0.013252
2.38900,-0.120636,0.006776,0.002081
2.39000,-0.013784,-0.000671,-0.002937
2.39100,-0.113513,0.004672,0.014709
2.39200,-0.145083,0.003862,-0.011194
2.39300,0.024423,-0.007956,0.006453
2.39400,0.030899,-0.023660,-0.012165
2.39500,-0.023013,-0.023174,0.009367
2.39600,0.017300,-0.009251,-0.005690
2.39700,0.032194,-0.005690,0.003053
2.39800,0.029766,-0.000833,-0.010870
2.39900,-0.009089,-0.010708,0.002729
2.40000,-0.079676,-0.012975,-0.004556
2.40100,-0.075953,-0.006823,-0.002290
2.40200,-0.007794,0.006615,-0.004718
2.40300,0.028147,-0.005204,-0.014756
2.40400,0.016814,0.015195,-0.005851
2.40500,0.015843,0.020700,0.000139
2.40600,0.071697,0.012605,-0.006985
2.40700,0.135808,0.002891,-0.016051
2.40800,0.082382,0.002891,-0.011518
2.40900,-0.009899,0.005158,-0.023013
2.41000,-0.057820,-0.008766,-0.013623
2.41100,0.007262,-0.004556,-0.018803
2.41200,-0.024146,-0.000023,-0.023013
2.41300,-0.043735,0.003862,-0.012165
2.41400,0.032356,0.009853,-0.010061
2.41500,0.123018,0.003700,-0.019775
2.41600,0.109257,0.005158,-0.015565
2.41700,0.103105,-0.002937,-0.002775
2.41800,0.129818,0.003053,0.006129
2.41900,0.084811,-0.001318,-0.009413
2.42000,0.074449,0.007100,0.009529
2.42100,-0.039526,0.013900,0.002891
2.42200,-0.091171,0.012929,-0.020746
2.42300,-0.093923,0.019890,-0.002128
2.42400,-0.142007,0.022319,-0.013137
2.42500,-0.051506,0.005643,-0.012489
2.42600,0.029928,-0.000185,-0.001318
2.42700,0.027337,0.010500,-0.008442
2.42800,0.093391,0.005967,-0.016537
2.42900,0.038023,0.003539,-0.006175
2.43000,-0.024955,0.012119,-0.014594
2.43100,0.022157,-0.002937,-0.008927
2.43200,-0.036936,0.009043,-0.008442
2.43300,-0.124846,-0.002775,0.001110
2.43400,-0.048916,-0.002128,0.013900
2.43500,-0.090685,0.011633,-0.000995
2.43600,-0.074172,0.011957,-0.000347
2.43700,0.036889,0.017462,0.002567
2.43800,0.012443,0.025556,0.000301
2.43900,0.037537,0.028309,-0.002290
2.44000,-0.094085,0.019890,-0.010870
2.44100,-0.151720,0.018757,0.002891
2.44200,-0.015727,0.024261,0.000301
2.44300,-0.000509,0.013576,-0.009251
2.44400,-0.002290,0.014709,-0.010061
2.44500,-0.008118,0.013576,-0.010223
2.44600,-0.026412,0.009367,-0.003747
2.44700,0.005967,0.010176,-0.000185
2.44800,-0.022527,0.009529,-0.000833
2.44900,-0.023174,0.004996,0.006615
2.45000,-0.035802,0.011795,-0.000023
2.45100,0.001110,0.012605,0.007424
2.45200,0.070402,0.012767,0.000139
2.45300,0.084001,0.008719,0.002405
2.45400,0.095172,0.001596,0.003862
2.45500,0.084163,0.012281,0.009205
2.45600,-0.015241,0.012443,0.015519
2.45700,-0.077572,0.003053,0.001434
2.45800,0.018271,0.010176,-0.006499
2.45900,-0.021717,-0.002290,0.007748
2.46000,-0.075629,-0.000023,0.008881
2.46100,-0.073201,0.002729,0.005481
2.46200,-0.119665,0.005319,-0.000509
2.46300,-0.094247,0.011148,-0.008604
2.46400,0.039803,-0.001318,-0.001966
2.46500,0.037375,-0.000185,-0.010546
2.46600,-0.040497,-0.000347,0.001110
2.46700,0.000948,-0.003423,0.007910
2.46800,-0.039526,-0.003261,-0.000833
2.46900,-0.001642,-0.005528,0.006129
2.47000,0.010986,0.004186,-0.002614
2.47100,0.016976,0.007910,0.010824
2.47200,0.153779,-0.002290,0.021833
2.47300,0.216595,-0.000671,0.000301
2.47400,0.092744,-0.011518,0.011148
2.47500,0.056317,-0.000995,0.001596
2.47600,-0.024470,0.000139,0.011310
2.47700,-0.089714,-0.009413,-0.011518
2.47800,-0.023498,-0.001318,-0.003585
2.47900,-0.021232,-0.009089,0.005643
2.48000,0.023128,-0.013784,0.003700
2.48100,0.000463,-0.006823,0.014386
2.48200,0.005643,-0.000671,0.013252
2.48300,-0.007794,-0.002452,0.003862
2.48400,-0.051021,0.000301,0.012443
2.48500,-0.042926,-0.000833,-0.003585
2.48600,0.000786,-0.003909,0.004186
2.48700,0.012119,-0.008280,-0.002937
2.48800,-0.011518,-0.012327,0.003700
2.48900,-0.003099,-0.011194,0.011148
2.49000,0.001758,-0.002452,0.011310
2.49100,-0.005851,-0.001156,0.011957
2.49200,-0.008118,-0.004394,0.007586
2.49300,-0.005204,-0.013137,0.003215
2.49400,-0.022041,-0.000671,0.004348
2.49500,-0.018156,0.002567,0.003539
2.49600,-0.023013,-0.006985,0.012767
2.49700,-0.034507,-0.013299,-0.001156
2.49800,-0.008927,-0.002290,-0.004718
2.49900,0.036727,-0.004394,0.008234
2.50000,0.050489,-0.008766,0.006938
2.50100,0.011957,0.001272,0.003539
2.50200,0.025556,-0.007794,-0.000833
2.50300,0.014548,-0.002614,-0.008118
2.50400,0.014386,-0.014756,0.000463
2.50500,-0.006985,-0.014756,0.010986
2.50600,-0.021070,-0.017670,0.002405
2.50700,-0.043088,-0.020098,0.006453
2.50800,-0.038393,-0.013137,0.006615
2.50900,0.119942,-0.019613,0.003539
2.51000,-0.004718,-0.008766,-0.007309
2.51100,-0.083238,-0.005528,0.008719
2.51200,0.063117,-0.009899,0.007424
2.51300,0.055184,-0.019613,0.007100
2.51400,0.008072,-0.019127,0.002729
2.51500,-0.012813,-0.017994,0.006938
2.51600,0.010662,-0.013137,0.009205
2.51700,-0.038393,-0.007470,0.004024
2.51800,-0.034993,-0.006823,0.002567
2.51900,-0.038878,-0.010870,0.004672
2.52000,-0.013137,-0.017022,0.005481
2.52100,-0.018479,-0.015565,0.000463
2.52200,-0.035964,-0.011842,0.008395
2.52300,-0.014108,-0.006661,0.004996
2.52400,-0.004071,-0.016537,0.001272
2.52500,0.010824,-0.018965,-0.007794
2.52600,0.007910,-0.009089,-0.000671
2.52700,0.009205,-0.005366,0.000948
2.52800,0.000301,-0.010708,-0.000347
2.52900,-0.006499,-0.014594,0.024909
2.53000,-0.008118,-0.015727,0.010014
2.53100,-0.013299,-0.015241,0.010662
2.53200,-0.013461,-0.011356,-0.001318
2.53300,0.002891,-0.008280,0.002567
2.53400,0.009691,-0.016213,0.007424
2.53500,0.018433,-0.013946,0.000301
2.53600,0.014548,-0.011680,0.015033
2.53700,0.014871,-0.003261,0.003700
2.53800,0.009853,-0.010870,-0.001966
2.53900,0.010662,-0.011194,0.004510
2.54000,0.001272,-0.009413,-0.007147
2.54100,-0.062030,-0.003423,0.001434
2.54200,-0.072877,-0.005851,-0.000023
2.54300,-0.017832,-0.017346,-0.003261
2.54400,0.023452,-0.006985,-0.000023
2.54500,0.035594,-0.003423,0.001434
2.54600,0.041908,-0.003909,-0.000833
2.54700,0.018271,-0.009575,0.003700
2.54800,-0.034507,-0.011194,0.007748
2.54900,-0.052478,-0.012489,-0.001966
2.55000,-0.042440,0.000948,0.010986
2.55100,-0.037259,-0.010870,0.009205
2.55200,-0.068344,-0.017994,0.000786
2.55300,-0.044059,-0.010870,0.001110
2.55400,-0.029974,-0.001804,-0.008118
2.55500,-0.036936,-0.007794,0.008072
2.55600,-0.023660,-0.005690,0.009529
2.55700,-0.029488,-0.001804,0.007586
2.55800,-0.006337,-0.005366,0.005805
2.55900,-0.025927,-0.003261,-0.003585
2.56000,-0.012165,-0.004071,0.010824
2.56100,-0.003909,-0.002128,0.002567
2.56200,-0.017832,-0.001804,0.011310
2.56300,-0.003909,0.000624,0.010824
2.56400,-0.020746,-0.006499,0.008234
2.56500,-0.002452,-0.013137,0.003862
2.56600,-0.001642,-0.019775,-0.012165
2.56700,0.016328,-0.017184,0.008234
2.56800,0.010176,-0.008604,-0.004394
2.56900,0.012443,-0.013137,-0.008118
2.57000,0.013090,-0.015889,-0.003423
2.57100,0.022480,0.009367,-0.002128
2.57200,0.031061,0.007424,-0.006013
2.57300,0.019566,0.002243,-0.006013
2.57400,-0.021232,0.000624,-0.001966
2.57500,-0.059277,-0.000185,0.003215
2.57600,-0.027546,0.008395,-0.003099
2.57700,0.025395,0.010662,0.001272
2.57800,0.024099,0.000139,-0.000023
2.57900,0.022966,0.000463,0.010014
2.58000,0.028794,0.002567,-0.008118
2.58100,0.026690,0.010338,0.004510
2.58200,0.033489,0.002405,-0.005851
2.58300,0.002243,0.001758,-0.011356
2.58400,-0.054097,-0.007632,-0.009899
2.58500,-0.004556,-0.002937,-0.001804
2.58600,0.038994,0.010176,0.002729
2.58700,-0.017508,-0.004718,0.001110
2.58800,-0.044059,-0.006013,-0.008604
2.58900,-0.057658,0.006129,-0.000185
2.59000,-0.018641,0.007748,-0.004556
2.59100,-0.005690,0.008395,0.005805
2.59200,0.030413,-0.001156,-0.002452
2.59300,0.042879,-0.006013,-0.001642
2.59400,0.066516,-0.003261,-0.007794
2.59500,0.079468,-0.000509,-0.003261
2.59600,0.013576,-0.002290,0.002405
2.59700,-0.024955,0.001272,0.004672
2.59800,-0.044059,0.003539,-0.006985
2.59900,0.062793,0.012929,0.013576
2.60000,0.109581,0.003215,0.001272
2.60100,0.010986,0.004834,-0.009413
2.60200,-0.067210,0.011957,-0.000347
2.60300,-0.063811,0.000948,0.013414
2.60400,0.003053,0.010014,-0.000995
2.60500,-0.030136,0.010662,-0.013299
2.60600,-0.040983,-0.001318,0.005643
2.60700,-0.066725,-0.004394,0.001758
2.60800,-0.030784,-0.002937,0.000301
2.60900,-0.018803,0.004996,-0.009251
2.61000,-0.039526,-0.002128,0.006938
2.61100,-0.015727,-0.000833,-0.005851
2.61200,-0.057011,-0.005042,-0.008604
2.61300,-0.004556,-0.002614,0.003053
2.61400,-0.008927,0.000786,-0.009413
2.61500,-0.011032,-0.012327,0.003053
2.61600,-0.006013,-0.002128,-0.003099
2.61700,0.010014,-0.002614,0.004672
2.61800,0.037051,-0.002128,-0.010223
2.61900,-0.018156,0.004510,-0.005204
2.62000,-0.050373,-0.006823,-0.001966
2.62100,-0.034669,0.002405,-0.006337
2.62200,0.067650,0.000463,-0.002128
2.62300,0.074773,-0.006337,-0.015565
2.62400,0.031223,-0.004394,-0.005528
2.62500,0.047089,0.006129,-0.003747
2.62600,0.006938,0.010824,0.013738
2.62700,-0.093761,0.002891,-0.000185
2.62800,-0.065753,0.011633,0.004834
2.62900,0.181949,0.014386,-0.009575
2.63000,0.148112,-0.000023,0.003539
2.63100,-0.035155,-0.006661,-0.004394
2.63200,0.011795,0.000624,-0.005366
2.63300,0.064412,-0.007794,-0.000671
2.63400,0.051622,-0.007794,0.006291
2.63500,0.052108,-0.010223,0.000301
2.63600,0.043365,-0.001642,-0.004880
2.63700,0.016005,0.000786,0.002081
2.63800,-0.026089,-0.005528,-0.007632
2.63900,-0.089066,-0.009899,-0.019451
2.64000,-0.058306,-0.000995,0.009853
2.64100,-0.026574,0.002891,0.000301
2.64200,-0.015403,-0.002614,-0.012327
2.64300,-0.016051,0.003862,-0.005204
2.64400,-0.024631,0.001272,0.006615
2.64500,0.014386,0.001920,-0.007147
2.64600,0.007910,-0.001156,-0.015403
2.64700,0.019566,0.003377,-0.000995
2.64800,-0.023660,0.000786,-0.010223
2.64900,-0.011032,-0.008766,-0.013784
2.65000,0.001920,0.000786,0.002081
2.65100,0.015195,-0.001318,-0.005042
2.65200,0.013414,-0.009251,0.004672
2.65300,-0.019127,-0.007470,-0.004233
2.65400,-0.002290,0.003539,-0.010385
2.65500,-0.040012,0.003539,-0.006661
2.65600,-0.074981,0.009691,0.003700
2.65700,-0.076762,0.006615,0.006938
2.65800,0.072183,-0.006337,0.001434
2.65900,0.149084,-0.001804,-0.010870
2.66000,0.169159,0.004672,0.003862
2.66100,0.183082,-0.008280,0.000301
2.66200,0.139370,-0.005204,-0.008118
2.66300,0.190205,-0.001318,-0.015241
2.66400,0.112495,0.000624,-0.023498
2.66500,0.109257,0.006291,-0.026574
2.66600,0.056479,0.002405,-0.005366
2.66700,-0.199642,0.015195,-0.014756
2.66800,-0.422412,0.021023,0.003539
2.66900,-0.280752,0.006453,-0.001804
2.67000,0.066678,-0.008766,0.006938
2.67100,0.024747,-0.004556,0.004186
2.67200,0.000301,-0.013137,0.003539
2.67300,-0.008604,-0.009413,0.015681
2.67400,-0.059925,-0.015241,0.013090
2.67500,-0.056363,-0.009737,0.017462
2.67600,-0.050049,-0.019775,-0.004718
2.67700,0.056479,-0.015241,-0.016860
2.67800,0.027661,0.004348,-0.015889
2.67900,-0.075467,0.003377,-0.032241
2.68000,-0.114808,0.001596,-0.022851
2.68100,-0.033698,0.002567,-0.004556
2.68200,0.007910,-0.006013,-0.005528
2.68300,0.047898,-0.010708,0.001272
2.68400,-0.017670,-0.011680,-0.002290
2.68500,-0.002775,-0.002937,0.004186
2.68600,0.085620,-0.006823,0.015357
2.68700,0.063117,-0.007309,-0.002614
2.68800,0.109257,-0.010870,-0.016699
